GameId,English,Chinese,Spanish,French,Italian,German
14071,1,0,0,0,0,0
14072,1,0,0,1,0,1
14073,1,0,0,0,1,1
14074,1,1,0,0,0,1
14075,1,0,0,1,1,0
14076,1,0,0,1,0,0
14077,0,0,1,0,1,0
14078,0,0,0,0,1,1
14079,1,1,0,1,0,0
14080,0,0,1,1,1,0
14081,0,1,1,0,0,1
14082,0,1,0,0,1,1
14083,0,0,1,1,0,1
14084,0,1,1,1,1,1
14085,0,1,0,0,0,0
14086,1,0,0,1,0,0
14087,1,0,0,1,0,1
14088,1,1,1,0,0,1
14089,0,0,1,1,0,1
14090,1,1,0,1,0,0
14091,1,0,1,1,0,1
14092,0,0,1,0,1,0
14093,0,0,1,1,0,1
14094,1,0,1,0,1,1
14095,0,1,0,0,1,1
14096,0,1,1,0,1,1
14097,1,0,1,0,1,0
14098,0,0,1,0,0,1
14099,1,0,0,1,0,0
14100,1,0,0,1,0,1
14101,0,1,1,1,1,0
14102,0,1,0,1,1,0
14103,0,0,0,1,1,1
14104,1,1,0,1,0,0
14105,1,0,1,0,1,1
14106,0,1,0,1,1,1
14107,0,0,1,0,1,0
14108,1,0,1,1,0,1
14109,1,1,1,0,1,0
14110,0,0,0,1,0,1
14111,0,0,0,0,1,0
14112,1,0,0,0,1,0
14113,0,1,1,1,0,0
14114,1,1,1,1,1,0
14115,0,1,0,1,1,0
14116,0,0,0,0,0,0
14117,0,1,0,0,1,1
14118,0,0,1,1,1,0
14119,1,0,1,1,0,0
14120,1,0,1,1,1,0
14121,1,0,1,1,1,1
14122,0,0,0,1,0,0
14123,0,1,0,1,1,0
14124,1,0,1,1,1,0
14125,1,0,0,1,0,1
14126,0,1,1,0,0,1
14127,0,0,0,0,0,0
14128,0,0,1,0,0,0
14129,0,0,0,1,0,0
14130,0,0,1,1,1,0
14131,0,1,1,0,1,0
14132,1,1,0,1,0,0
14133,1,1,1,1,1,1
14134,1,1,1,0,1,1
14135,1,0,0,0,1,0
14136,0,1,0,1,1,0
14137,1,0,0,0,1,0
14138,0,0,1,0,1,1
14139,1,0,0,0,0,0
14140,0,0,0,1,1,0
14141,0,0,0,1,1,1
14142,1,1,0,1,1,1
14143,1,0,1,1,0,1
14144,0,1,1,0,1,1
14145,0,0,1,1,0,1
14146,1,0,0,0,1,1
14147,1,1,1,1,0,0
14148,0,0,1,1,0,0
14149,1,1,1,1,0,1
14150,1,0,0,1,0,0
14151,1,1,0,0,1,1
14152,1,0,0,1,0,1
14153,0,0,0,1,0,0
14154,0,0,1,0,1,0
14155,1,0,0,1,0,0
14156,1,1,0,1,0,1
14157,0,1,1,0,1,0
14158,0,1,1,1,0,0
14159,0,1,1,0,1,1
14160,1,1,0,1,0,1
14161,1,0,0,0,0,0
14162,0,0,1,1,0,1
14163,1,1,0,0,1,0
14164,1,0,1,1,0,1
14165,1,1,0,1,0,0
14166,1,1,1,0,1,1
14167,1,0,1,1,1,1
14168,1,1,0,1,1,0
14169,1,0,0,0,1,1
14170,0,0,1,0,0,1
14171,0,0,0,0,1,1
14172,0,0,0,1,0,0
14173,0,0,0,1,1,0
14174,0,0,0,1,0,0
14175,1,0,0,0,0,1
14176,1,1,0,0,1,1
14177,1,1,1,1,0,1
14178,0,0,0,0,1,1
14179,1,1,0,1,0,0
14180,0,0,1,1,1,0
14181,1,1,0,0,0,1
14182,0,1,0,0,0,0
14183,1,1,1,0,0,1
14184,0,0,1,0,0,0
14185,1,1,1,0,1,0
14186,0,1,1,0,0,1
14187,0,0,1,1,1,1
14188,1,0,1,0,1,0
14189,1,1,0,0,1,1
14190,1,1,0,0,1,0
14191,0,0,1,0,0,0
14192,1,0,1,0,1,0
14193,1,0,0,1,1,1
14194,0,0,1,1,1,0
14195,1,1,1,1,1,0
14196,1,0,1,0,0,1
14197,1,0,0,1,1,1
14198,0,0,0,0,0,0
14199,0,1,1,0,0,1
14200,0,0,1,1,1,0
14201,1,0,1,0,0,0
14202,1,0,0,0,0,1
14203,1,1,1,1,1,0
14204,0,1,1,1,1,1
14205,0,1,0,1,1,0
14206,0,1,0,1,0,0
14207,1,0,0,0,1,1
14208,1,1,1,0,1,1
14209,0,0,1,1,1,0
14210,1,0,0,0,1,0
14211,0,1,1,1,0,0
14212,0,0,0,0,1,1
14213,0,0,1,0,1,1
14214,0,1,0,0,1,0
14215,1,1,0,1,1,1
14216,1,0,1,1,1,0
14217,1,1,0,0,0,0
14218,0,0,1,1,0,1
14219,1,1,1,1,1,1
14220,1,0,0,0,0,0
14221,0,1,0,1,0,1
14222,1,1,1,1,0,1
14223,1,1,1,0,0,1
14224,1,0,0,1,1,0
14225,1,1,1,0,1,0
14226,0,0,0,0,0,0
14227,0,0,1,0,0,0
14228,1,1,0,0,0,1
14229,0,1,0,1,1,1
14230,0,1,1,1,1,0
14231,0,1,1,1,0,0
14232,0,1,1,1,1,0
14233,0,1,0,1,0,0
14234,0,0,0,0,1,1
14235,0,0,1,1,0,0
14236,0,1,0,0,0,0
14237,0,1,1,1,0,1
14238,1,0,0,0,0,0
14239,1,1,0,1,0,1
14240,1,0,1,1,0,0
14241,1,0,1,1,0,1
14242,1,1,0,0,1,0
14243,0,1,0,1,0,0
14244,1,1,0,0,1,1
14245,0,1,0,0,1,0
14246,1,0,1,1,1,1
14247,1,0,1,0,1,1
14248,0,1,1,1,0,1
14249,1,0,1,1,0,0
14250,0,0,1,0,0,1
14251,0,1,1,1,0,1
14252,0,0,0,1,1,1
14253,1,0,1,1,0,0
14254,1,0,1,0,0,1
14255,1,1,0,1,1,0
14256,0,0,0,1,0,1
14257,0,0,1,1,1,0
14258,1,0,1,0,1,0
14259,0,0,1,0,0,0
14260,1,1,1,1,0,1
14261,0,0,0,0,1,1
14262,0,0,0,0,0,0
14263,1,0,0,1,1,0
14264,0,0,0,1,1,0
14265,1,1,0,0,1,1
14266,1,0,1,1,1,1
14267,1,1,0,1,1,1
14268,1,1,1,1,1,0
14269,0,0,0,1,0,1
14270,0,1,1,0,0,1
14271,0,1,1,1,1,1
14272,0,1,1,1,1,1
14273,0,0,0,1,0,1
14274,0,1,1,0,0,1
14275,0,0,1,0,1,0
14276,0,1,0,1,1,0
14277,1,0,0,0,0,0
14278,1,1,1,0,1,0
14279,1,1,0,0,1,1
14280,0,1,0,0,0,0
14281,0,1,1,1,1,0
14282,0,0,0,0,1,0
14283,0,1,0,0,1,0
14284,0,1,1,1,0,1
14285,1,0,0,1,0,1
14286,1,1,1,0,0,1
14287,1,0,0,0,0,1
14288,0,0,0,0,0,1
14289,0,0,1,0,0,0
14290,0,0,0,0,1,0
14291,1,1,0,0,0,1
14292,0,0,1,0,0,0
14293,0,0,1,1,0,1
14294,0,1,1,0,1,1
14295,1,1,1,0,1,0
14296,0,0,1,0,0,1
14297,0,0,0,1,0,1
14298,1,1,0,0,0,0
14299,0,0,1,1,0,0
14300,1,1,1,1,0,1
14301,1,1,0,0,0,0
14302,1,1,1,1,1,0
14303,1,0,0,0,1,0
14304,0,1,1,1,1,1
14305,1,0,0,1,0,1
14306,1,0,0,0,1,1
14307,0,0,0,0,1,1
14308,1,0,0,1,0,0
14309,1,0,1,1,0,0
14310,0,1,0,1,1,0
14311,1,1,0,1,0,0
14312,1,0,0,1,1,0
14313,1,1,0,1,0,1
14314,0,1,0,0,0,0
14315,0,1,1,0,1,1
14316,1,0,1,0,0,0
14317,0,1,1,1,0,1
14318,0,0,0,0,1,0
14319,0,1,1,1,1,1
14320,1,0,0,1,1,0
14321,1,1,0,1,1,1
14322,1,1,0,1,0,1
14323,0,1,0,0,1,1
14324,0,0,1,0,1,0
14325,1,0,0,1,1,1
14326,1,1,1,0,1,0
14327,0,0,1,1,1,1
14328,0,1,0,0,0,0
14329,0,0,1,1,1,1
14330,0,0,1,0,0,0
14331,1,1,0,0,1,0
14332,0,0,0,0,1,1
14333,0,0,1,1,1,0
14334,0,0,1,0,0,1
14335,0,0,0,0,1,0
14336,0,0,1,0,0,1
14337,0,1,0,1,1,0
14338,1,0,0,1,0,1
14339,0,0,0,0,0,0
14340,0,1,1,1,0,1
14341,1,0,0,1,1,1
14342,0,1,1,0,1,0
14343,1,1,1,0,0,1
14344,0,1,1,0,0,1
14345,0,0,1,0,0,0
14346,0,0,0,0,0,0
14347,0,1,1,1,0,1
14348,0,0,1,1,0,1
14349,0,1,1,0,0,0
14350,0,0,1,1,0,1
14351,0,0,1,0,1,1
14352,1,1,0,0,0,0
14353,0,1,0,0,1,0
14354,0,1,1,0,1,0
14355,0,0,1,1,0,0
14356,1,0,0,0,1,0
14357,1,1,0,0,1,1
14358,0,1,0,0,0,1
14359,0,0,1,0,0,1
14360,0,0,1,1,0,1
14361,0,1,0,0,1,0
14362,1,1,0,1,1,1
14363,0,1,1,1,1,0
14364,1,0,1,0,1,1
14365,0,0,1,0,0,1
14366,0,1,1,1,0,1
14367,0,1,1,0,1,0
14368,0,1,1,0,0,1
14369,0,0,0,0,1,1
14370,0,0,0,0,1,1
14371,0,0,0,1,1,0
14372,1,0,1,0,0,1
14373,1,0,0,1,1,0
14374,1,1,0,1,0,1
14375,1,1,0,1,1,1
14376,0,1,0,0,0,1
14377,0,0,1,0,1,0
14378,1,0,0,0,0,1
14379,1,1,1,1,1,1
14380,1,0,0,0,1,1
14381,0,1,0,1,1,0
14382,1,0,1,1,1,0
14383,1,0,1,1,0,0
14384,0,1,0,1,0,0
14385,0,1,1,0,0,1
14386,1,0,0,1,0,0
14387,1,0,0,0,1,0
14388,0,1,0,1,0,0
14389,1,1,1,1,0,0
14390,1,1,1,1,1,0
14391,0,1,0,0,1,1
14392,0,0,1,0,0,0
14393,0,0,1,1,0,0
14394,1,1,0,1,0,1
14395,0,1,0,0,0,1
14396,1,0,0,1,1,1
14397,1,0,0,0,0,1
14398,1,1,0,1,1,0
14399,0,0,1,1,1,1
14400,1,0,0,0,0,0
14401,1,1,0,0,0,1
14402,0,1,1,1,1,1
14403,1,0,1,0,0,0
14404,1,1,0,0,1,0
14405,1,1,0,1,1,0
14406,1,0,0,0,0,1
14407,0,1,1,0,0,0
14408,0,1,0,0,1,1
14409,0,1,1,1,0,0
14410,0,1,0,1,1,0
14411,0,1,0,1,0,0
14412,0,0,0,0,0,1
14413,1,0,0,0,0,0
14414,0,1,1,1,1,1
14415,1,1,1,1,0,0
14416,1,0,1,0,1,1
14417,0,1,0,0,0,0
14418,0,0,0,1,0,0
14419,1,0,1,1,1,1
14420,0,1,1,0,1,1
14421,1,1,1,0,1,1
14422,1,0,0,1,1,1
14423,1,0,0,1,0,1
14424,1,1,1,0,0,0
14425,1,1,0,0,0,0
14426,0,1,1,1,1,1
14427,1,0,0,0,0,1
14428,0,1,0,1,0,1
14429,1,1,0,0,1,1
14430,1,0,1,0,0,0
14431,0,0,0,0,0,1
14432,1,0,1,1,0,0
14433,1,0,1,1,1,1
14434,0,1,1,0,1,0
14435,1,0,0,1,1,0
14436,1,0,0,0,0,0
14437,0,0,0,0,1,0
14438,0,1,1,0,0,0
14439,0,1,1,1,0,1
14440,0,0,0,1,0,1
14441,0,1,0,1,0,0
14442,0,0,0,1,1,0
14443,0,1,0,0,0,0
14444,0,0,1,1,0,0
14445,0,0,1,1,0,1
14446,0,0,1,0,0,0
14447,1,1,0,1,0,1
14448,1,1,0,1,0,1
14449,0,1,1,1,0,1
14450,1,0,0,0,1,1
14451,1,0,1,0,0,0
14452,0,0,0,0,1,1
14453,1,0,1,0,0,1
14454,0,0,0,0,0,1
14455,1,0,1,0,1,0
14456,0,1,0,0,1,1
14457,0,1,1,0,1,1
14458,1,0,0,0,0,0
14459,1,0,1,1,0,0
14460,0,1,1,0,0,0
14461,0,0,0,1,1,0
14462,0,0,0,1,1,1
14463,1,1,0,1,0,0
14464,0,1,1,1,0,0
14465,0,0,0,1,1,1
14466,0,0,0,1,0,0
14467,1,1,1,1,0,0
14468,1,1,0,1,0,1
14469,0,1,1,0,0,0
14470,1,0,0,1,1,0
14471,0,0,1,1,1,1
14472,0,1,0,1,1,0
14473,1,0,1,0,0,0
14474,1,0,1,1,0,0
14475,1,1,1,0,1,0
14476,1,1,0,0,1,0
14477,1,0,0,0,1,0
14478,1,0,0,1,1,0
14479,1,1,1,0,1,1
14480,1,0,1,1,0,1
14481,1,0,0,0,1,1
14482,1,1,1,1,0,1
14483,1,0,1,1,1,0
14484,0,1,0,1,1,1
14485,1,1,1,0,0,1
14486,0,1,0,1,0,1
14487,1,0,0,0,0,0
14488,1,0,0,0,1,1
14489,0,0,0,1,0,0
14490,0,1,1,1,0,0
14491,0,1,1,0,0,1
14492,1,0,1,1,0,1
14493,1,1,0,1,1,1
14494,1,1,1,1,1,0
14495,0,0,1,0,1,0
14496,1,1,1,1,1,0
14497,0,1,0,0,0,0
14498,0,1,1,1,0,1
14499,1,1,1,1,0,1
14500,0,0,0,1,0,1
14501,0,0,1,1,0,1
14502,0,0,1,0,0,0
14503,0,1,1,0,0,1
14504,1,1,0,0,0,1
14505,0,0,1,1,0,0
14506,1,0,0,1,0,0
14507,0,1,0,1,1,0
14508,0,1,1,0,1,1
14509,0,0,0,0,0,0
14510,0,1,0,0,1,1
14511,1,0,0,0,0,0
14512,1,1,1,1,1,1
14513,1,0,0,0,0,0
14514,0,1,1,0,1,1
14515,0,0,0,1,1,0
14516,0,1,0,1,1,1
14517,1,0,1,0,1,1
14518,0,0,0,0,1,0
14519,0,0,1,0,0,1
14520,1,1,1,0,0,0
14521,0,0,1,0,1,0
14522,0,1,0,0,1,1
14523,1,1,1,1,1,0
14524,1,1,1,0,0,1
14525,1,0,0,0,0,1
14526,0,1,0,0,1,0
14527,0,0,1,1,1,1
14528,1,0,1,0,0,0
14529,1,1,1,1,1,1
14530,1,0,0,1,1,0
14531,1,1,1,1,1,0
14532,0,1,0,1,0,0
14533,1,0,1,0,1,0
14534,1,1,1,0,0,1
14535,0,1,1,0,0,1
14536,0,1,0,0,0,1
14537,0,1,1,0,1,0
14538,0,1,1,0,1,0
14539,0,1,1,1,0,1
14540,0,0,1,1,0,0
14541,0,0,1,1,1,0
14542,0,1,0,1,1,1
14543,0,0,0,1,0,0
14544,0,0,0,0,0,1
14545,1,0,0,1,0,0
14546,1,1,0,1,0,0
14547,1,1,1,0,1,0
14548,0,0,0,1,0,1
14549,0,0,1,1,0,0
14550,0,0,1,1,1,0
14551,0,0,1,0,1,0
14552,0,1,0,1,1,0
14553,0,1,0,1,0,0
14554,0,0,1,0,0,1
14555,0,1,1,0,0,0
14556,1,0,0,0,0,0
14557,1,1,0,1,1,1
14558,0,0,1,0,0,1
14559,1,0,1,0,1,1
14560,0,0,0,1,1,0
14561,1,1,0,0,0,0
14562,0,1,1,0,0,1
14563,1,1,0,0,1,0
14564,0,1,1,1,1,1
14565,0,0,0,1,0,1
14566,1,1,0,1,0,0
14567,0,1,0,1,0,1
14568,1,1,1,0,0,1
14569,0,0,1,1,0,0
14570,0,0,0,0,1,0
14571,0,0,1,0,1,0
14572,0,1,0,1,1,1
14573,0,1,0,1,1,0
14574,0,1,0,0,1,0
14575,1,1,0,0,0,1
14576,1,0,1,0,1,1
14577,1,1,0,0,1,1
14578,1,0,1,0,0,0
14579,1,1,1,0,1,0
14580,0,1,0,0,0,0
14581,1,1,0,0,1,1
14582,0,0,0,0,0,1
14583,1,1,0,0,0,1
14584,1,1,0,1,0,1
14585,1,1,1,1,1,1
14586,1,1,1,1,1,0
14587,0,0,0,1,1,0
14588,1,0,1,1,0,0
14589,0,0,1,1,0,0
14590,0,1,1,0,1,1
14591,0,0,1,0,0,0
14592,0,1,0,0,1,0
14593,1,0,1,0,1,1
14594,0,1,0,0,1,0
14595,0,1,1,0,1,1
14596,0,1,0,1,0,0
14597,0,1,1,0,1,1
14598,1,1,1,1,0,1
14599,0,0,1,1,1,1
14600,1,1,1,1,1,0
14601,0,0,1,0,1,0
14602,0,1,1,0,1,1
14603,0,0,1,1,0,0
14604,0,1,1,0,0,1
14605,1,1,0,1,0,0
14606,0,0,0,0,0,0
14607,0,0,0,0,0,0
14608,0,0,0,1,0,0
14609,0,1,1,1,0,0
14610,0,0,1,0,0,1
14611,0,1,0,0,0,0
14612,0,0,1,1,1,0
14613,0,1,0,0,1,1
14614,0,1,1,1,1,0
14615,1,1,1,0,0,1
14616,1,1,1,0,0,0
14617,0,1,0,1,0,0
14618,0,1,1,0,1,0
14619,1,1,0,0,1,1
14620,1,0,1,1,0,0
14621,1,0,1,1,1,1
14622,0,0,1,0,1,1
14623,0,0,0,1,0,0
14624,0,1,1,0,1,1
14625,0,0,0,0,0,0
14626,1,0,1,1,0,1
14627,0,0,0,1,0,1
14628,0,0,0,0,0,1
14629,1,0,1,1,1,0
14630,0,1,0,0,0,1
14631,0,1,0,0,0,1
14632,1,0,1,1,1,1
14633,0,1,0,0,0,1
14634,1,1,1,0,1,1
14635,0,1,0,0,1,0
14636,0,1,1,0,1,0
14637,1,1,1,1,0,1
14638,1,0,0,0,0,0
14639,1,1,1,0,0,1
14640,0,0,1,1,1,1
14641,0,0,1,1,0,0
14642,0,1,0,1,0,0
14643,1,0,0,1,0,1
14644,1,1,1,0,0,1
14645,1,1,0,1,1,1
14646,1,1,0,1,0,0
14647,1,0,0,0,1,1
14648,0,0,1,0,1,1
14649,1,1,0,1,0,0
14650,1,0,1,0,1,0
14651,1,0,0,0,1,0
14652,1,0,0,0,0,0
14653,0,1,1,0,0,0
14654,0,0,1,0,0,1
14655,0,1,0,1,0,0
14656,0,0,1,1,1,1
14657,1,0,1,1,1,1
14658,1,0,0,1,1,1
14659,1,1,1,0,0,0
14660,0,0,0,1,0,1
14661,1,0,1,1,1,0
14662,0,1,1,0,0,0
14663,0,1,1,1,1,1
14664,1,1,1,0,0,0
14665,0,1,1,1,0,1
14666,1,0,1,1,1,1
14667,0,0,0,0,1,0
14668,0,1,0,1,0,1
14669,1,1,1,0,1,1
14670,0,1,0,0,0,1
14671,1,0,1,1,0,1
14672,0,0,1,1,0,0
14673,1,1,1,0,0,0
14674,0,0,0,0,0,1
14675,1,1,0,0,0,1
14676,0,0,1,1,1,0
14677,0,0,1,0,0,0
14678,1,0,0,0,0,1
14679,0,0,0,1,0,0
14680,0,0,1,1,1,1
14681,1,1,0,0,0,0
14682,1,1,1,1,1,1
14683,0,1,1,1,0,1
14684,0,1,0,1,1,1
14685,1,0,0,1,0,1
14686,0,0,1,0,0,1
14687,1,0,0,1,0,1
14688,1,1,1,1,0,0
14689,0,0,0,0,1,0
14690,0,1,1,1,0,0
14691,1,0,1,1,0,1
14692,0,0,1,1,0,1
14693,0,1,0,1,0,0
14694,1,1,0,0,1,1
14695,1,1,1,1,1,0
14696,0,1,0,0,1,1
14697,1,1,1,0,1,0
14698,1,0,1,1,0,1
14699,0,0,0,0,0,1
14700,0,1,1,1,1,0
14701,1,1,1,0,1,1
14702,1,0,0,1,1,0
14703,1,1,0,0,0,1
14704,0,1,0,1,0,0
14705,1,1,0,0,1,0
14706,0,0,0,0,0,0
14707,1,0,0,0,0,1
14708,1,0,0,0,0,0
14709,0,0,0,1,0,1
14710,0,0,1,0,1,1
14711,0,0,0,0,1,0
14712,1,1,0,0,0,0
14713,0,0,1,0,1,0
14714,1,1,1,1,0,1
14715,0,1,0,0,0,0
14716,0,1,1,1,0,0
14717,1,1,1,1,1,0
14718,0,0,0,0,0,1
14719,0,0,1,0,1,0
14720,1,0,1,0,1,1
14721,0,1,1,0,1,1
14722,1,0,1,0,0,1
14723,0,1,1,0,0,0
14724,0,1,1,1,1,0
14725,0,0,1,0,0,1
14726,1,0,1,0,1,0
14727,1,0,0,0,1,0
14728,0,0,0,1,0,1
14729,1,1,1,1,1,0
14730,1,0,1,0,0,0
14731,0,0,0,0,0,1
14732,1,0,1,0,1,1
14733,0,0,0,1,0,1
14734,0,1,1,1,1,0
14735,1,0,0,1,0,1
14736,1,1,0,1,0,0
14737,0,0,1,0,1,0
14738,1,1,0,0,0,0
14739,0,1,0,1,0,0
14740,1,1,0,1,0,1
14741,0,1,1,1,0,1
14742,0,0,0,0,1,1
14743,1,1,1,1,0,0
14744,0,0,1,0,1,0
14745,1,1,0,1,0,0
14746,0,1,1,0,1,1
14747,1,1,1,1,0,1
14748,0,1,0,1,1,1
14749,1,0,1,0,0,1
14750,0,0,0,1,0,0
14751,1,0,1,1,0,1
14752,1,0,0,1,1,1
14753,0,0,0,0,0,0
14754,1,0,1,0,1,0
14755,1,0,1,0,0,1
14756,1,0,1,0,1,1
14757,0,1,0,0,0,1
14758,1,0,1,0,0,1
14759,1,0,1,1,0,0
14760,0,1,1,1,0,0
14761,1,0,0,1,0,1
14762,0,0,0,1,0,1
14763,1,1,0,0,0,1
14764,0,0,0,1,1,1
14765,0,1,0,1,0,1
14766,0,1,1,0,1,1
14767,0,1,0,1,0,0
14768,1,1,1,1,1,0
14769,0,0,1,0,1,1
14770,0,1,1,0,0,1
14771,0,1,1,1,0,1
14772,0,0,1,1,1,1
14773,1,0,0,0,0,1
14774,1,1,0,1,0,0
14775,0,1,0,1,1,0
14776,0,0,0,1,1,0
14777,0,0,0,1,1,1
14778,1,0,0,1,0,0
14779,0,0,1,1,1,0
14780,1,0,1,0,1,0
14781,1,0,0,0,0,0
14782,1,0,0,1,0,1
14783,0,0,0,1,0,1
14784,1,0,1,0,1,0
14785,0,1,1,0,0,1
14786,1,1,0,1,1,1
14787,1,1,0,1,0,1
14788,0,0,0,1,0,0
14789,1,1,0,0,0,0
14790,0,0,1,0,0,1
14791,0,0,0,0,1,1
14792,1,0,0,0,0,1
14793,0,0,1,0,1,0
14794,0,0,1,0,1,0
14795,0,1,1,1,0,0
14796,0,0,1,1,0,0
14797,0,0,1,1,1,0
14798,0,1,1,0,0,0
14799,0,0,1,1,0,1
14800,1,1,0,0,1,1
14801,0,1,1,1,1,1
14802,1,0,0,0,1,1
14803,0,0,1,0,0,1
14804,1,1,1,0,1,0
14805,0,0,1,0,1,0
14806,1,1,0,1,0,1
14807,0,1,0,1,0,0
14808,0,1,0,0,1,1
14809,1,1,1,0,1,1
14810,0,0,0,1,1,1
14811,0,1,0,1,1,0
14812,0,1,1,1,1,0
14813,0,0,1,0,1,1
14814,0,1,1,0,0,0
14815,0,1,1,1,1,0
14816,1,1,1,0,0,1
14817,0,1,0,0,0,0
14818,1,1,0,0,1,0
14819,1,1,1,1,1,1
14820,0,0,0,1,0,1
14821,0,1,1,0,0,0
14822,0,0,0,1,1,1
14823,1,0,1,1,0,1
14824,1,1,0,0,0,0
14825,0,1,0,0,1,1
14826,1,0,1,0,0,1
14827,0,1,1,1,0,0
14828,0,1,0,0,1,0
14829,1,1,0,0,1,0
14830,1,0,1,0,1,1
14831,1,1,1,0,1,0
14832,1,0,1,0,0,1
14833,0,1,0,1,1,0
14834,1,1,0,1,1,0
14835,0,0,1,0,0,1
14836,0,1,0,1,1,0
14837,1,1,0,0,0,0
14838,0,0,0,1,1,1
14839,0,1,0,1,1,1
14840,0,1,0,0,0,0
14841,1,1,1,1,1,1
14842,0,1,0,0,1,0
14843,0,0,0,0,1,0
14844,0,1,0,0,0,0
14845,0,0,1,0,0,0
14846,0,0,0,1,1,0
14847,0,1,1,0,0,0
14848,1,0,1,0,1,1
14849,1,0,0,0,1,1
14850,1,1,1,0,0,0
14851,0,0,0,1,1,1
14852,0,0,0,0,1,1
14853,1,0,0,0,1,0
14854,0,1,1,0,0,1
14855,0,1,1,1,0,0
14856,1,0,1,0,0,0
14857,0,1,1,1,1,1
14858,0,1,0,1,1,0
14859,1,1,1,0,0,0
14860,1,0,1,1,1,0
14861,0,0,0,0,0,1
14862,0,1,1,0,0,0
14863,0,1,0,0,1,1
14864,1,1,0,1,0,1
14865,1,0,0,1,1,0
14866,1,1,1,0,1,1
14867,1,1,0,0,1,1
14868,1,0,1,1,1,1
14869,0,0,0,0,1,1
14870,0,0,0,0,0,1
14871,0,1,0,0,0,1
14872,1,1,0,0,0,0
14873,0,1,0,0,0,0
14874,0,0,0,0,1,0
14875,0,1,0,0,0,0
14876,0,1,0,1,1,1
14877,0,0,0,0,1,1
14878,0,1,0,0,1,1
14879,0,1,1,1,0,1
14880,0,1,1,1,1,1
14881,1,1,1,1,0,1
14882,0,1,0,1,0,1
14883,1,1,1,0,1,1
14884,1,1,1,1,0,1
14885,0,0,0,1,0,0
14886,1,0,0,1,0,1
14887,0,1,0,0,1,1
14888,0,0,0,0,0,1
14889,1,1,0,1,1,0
14890,1,1,1,0,1,0
14891,1,1,0,0,0,1
14892,0,1,1,0,1,1
14893,1,1,0,0,0,1
14894,0,1,0,0,1,1
14895,1,0,0,1,0,1
14896,0,0,1,1,0,1
14897,1,0,1,0,1,1
14898,1,0,0,0,1,0
14899,0,1,0,1,1,0
14900,0,1,1,1,1,1
14901,1,0,0,1,0,0
14902,1,1,1,1,0,0
14903,0,1,1,1,1,0
14904,1,1,1,1,0,1
14905,0,1,1,1,1,1
14906,0,0,0,1,0,0
14907,1,1,1,0,0,0
14908,0,1,0,1,0,1
14909,0,1,0,0,0,0
14910,0,1,0,0,0,1
14911,0,0,1,1,1,0
14912,1,1,0,0,0,0
14913,0,0,1,0,1,1
14914,0,1,1,1,0,1
14915,1,0,0,0,1,0
14916,0,0,1,1,0,0
14917,1,0,0,0,1,0
14918,0,1,1,1,1,0
14919,0,0,0,0,1,0
14920,1,0,0,0,1,1
14921,1,0,1,0,1,1
14922,1,1,1,1,1,1
14923,1,1,1,0,1,0
14924,0,0,1,0,0,1
14925,1,1,1,1,1,0
14926,0,0,0,1,0,1
14927,0,1,0,1,1,1
14928,0,1,1,1,0,0
14929,0,1,1,1,1,1
14930,0,1,0,1,0,0
14931,1,1,0,0,1,1
14932,0,0,1,1,1,0
14933,1,0,1,0,1,0
14934,1,0,0,0,1,1
14935,0,0,1,1,0,1
14936,1,1,1,0,1,1
14937,0,1,1,0,0,1
14938,0,1,1,1,0,0
14939,0,1,0,0,1,0
14940,0,0,0,0,1,0
14941,0,0,1,0,0,1
14942,1,1,1,0,0,0
14943,0,1,1,0,0,0
14944,1,0,1,0,0,0
14945,1,0,1,0,0,1
14946,1,1,1,1,1,0
14947,1,1,0,0,1,1
14948,1,1,1,1,1,0
14949,0,0,1,1,0,1
14950,1,0,1,1,1,1
14951,0,0,0,1,0,1
14952,0,1,1,1,1,0
14953,0,0,1,0,1,1
14954,0,0,1,1,0,1
14955,0,1,0,0,0,1
14956,1,0,0,1,0,0
14957,1,1,0,1,0,0
14958,0,0,1,1,0,0
14959,1,1,0,0,0,0
14960,1,1,1,0,1,0
14961,1,1,0,0,0,0
14962,0,0,0,1,0,0
14963,1,1,0,0,1,0
14964,0,0,0,0,0,0
14965,0,1,0,0,1,0
14966,0,0,0,1,1,1
14967,1,0,0,1,0,0
14968,1,1,1,1,1,0
14969,0,0,1,0,0,1
14970,0,0,0,1,0,0
14971,1,1,1,1,1,0
14972,1,1,1,1,1,0
14973,0,1,1,1,0,1
14974,1,0,1,0,1,0
14975,0,0,1,0,1,1
14976,0,0,1,1,1,1
14977,1,0,1,1,0,0
14978,1,1,0,1,1,0
14979,0,0,0,1,1,0
14980,0,0,1,1,1,1
14981,1,1,1,1,0,0
14982,0,1,1,1,0,0
14983,0,0,1,0,0,0
14984,0,0,0,1,0,1
14985,1,0,0,0,0,0
14986,0,0,0,0,1,0
14987,0,1,0,1,0,0
14988,1,0,0,0,1,1
14989,1,0,0,0,1,0
14990,0,1,0,0,0,0
14991,1,1,1,0,1,1
14992,0,0,0,1,0,0
14993,1,0,1,0,1,1
14994,0,1,0,1,1,0
14995,0,1,0,0,1,0
14996,1,1,0,1,0,1
14997,1,0,1,0,0,0
14998,1,1,1,1,1,1
14999,0,0,0,0,0,0
15000,0,1,1,1,0,1
15001,0,1,1,1,1,1
