GameId,MinPlayer,MaxPlayer,AverageTime,YearReleased,RatingScore,mechanics,owned,Theme,DesignerName,"Weight																											"
29731,2,2,30,2005,7.16,"Area Control / Area Influence	 Modular Board	 Tile Placement",3075,"Abstract Strategy	 Medieval	 Territory Building",Franz-Benno Delonge,2.37
29732,2,2,60,2005,7.34,"Action Point Allowance System	 Deck / Pool Building	 Dice Rolling",1098,"Book	 Fighting	 Miniatures	 Science Fiction	 Wargame",Gutier Lusquiños Rodríguez,3.39
29733,2,4,90,2011,6.53,"Card Drafting	 Set Collection	 Voting	 Worker Placement",2324,Economic,"Dimitris Drakopoulos	 Konstantinos Kokkinis",1.17
29734,2,2,20,2008,6.44,Grid Movement,2113,Abstract Strategy,Peter Burley,3.17
29735,2,4,120,1996,7.07,"Pick-up and Deliver	 Trading",2828,"Economic	 Nautical	 Renaissance","Dominique Ehrhard	 Duccio Vitale",3.88
29736,2,2,60,2007,6.73,"Dice Rolling	 Grid Movement	 Modular Board",3822,"Comic Book / Strip	 Fighting	 Miniatures","Stephen Baker	 Rob Daviau	 Chris Nelson	 Craig Van Ness",2.19
29737,2,2,45,1992,6.5,"Grid Movement	 Pick-up and Deliver",1849,"Abstract Strategy	 Bluffing	 Deduction	 Spies/Secret Agents",Robert Abbott,2.09
29738,2,2,135,2010,7.13,"Area Movement	 Campaign / Battle Card Driven	 Hand Management	 Time Track	 Variable Player Powers",3760,"Miniatures	 Science Fiction","John Goodenough	 Jeff Tidball",2.61
29739,2,5,75,2014,6.38,"Area Control / Area Influence	 Hand Management	 Variable Phase Order	 Worker Placement",1528,none,Eilif Svensson,2.31
29740,1,4,45,2016,6.57,"Area Control / Area Influence	 Set Collection	 Variable Player Powers	 Worker Placement",8152,"American West	 Bluffing	 Industry / Manufacturing",Scott Almes,2.76
29741,3,4,60,2013,6.52,"Action Point Allowance System	 Area Movement	 Set Collection	 Worker Placement",4271,"Economic	 Exploration	 Nautical	 Renaissance",Hisashi Hayashi,3.02
29742,2,4,30,2015,7.52,"Hand Management	 Player Elimination",2606,"Card Game	 Deduction",Seiji Kanai,1.82
29743,2,4,20,2007,6.91,"Card Drafting	 Press Your Luck	 Set Collection",3594,"Adventure	 Ancient	 Card Game	 Exploration",Phil Walker-Harding,2.91
29744,2,4,40,2010,6.77,"Area Control / Area Influence	 Auction/Bidding",2100,"Bluffing	 Card Game	 Deduction	 Mafia",Alain Ollier,2.41
29745,2,4,45,2009,6.85,"Dice Rolling	 Press Your Luck	 Set Collection",2102,"Ancient	 Dice",Reiner Knizia,3.27
29746,2,5,90,2013,8.14,"Set Collection	 Trading",4469,"Educational	 Industry / Manufacturing	 Negotiation",Darrell Louder,2.75
29747,2,8,15,2013,6.67,none,4723,"Card Game	 Educational	 Trivia",Frédéric Henry,1.66
29748,2,4,120,2017,6.35,"Area Control / Area Influence	 Set Collection	 Tile Placement	 Worker Placement",1786,"City Building	 Economic	 Farming	 Medieval",Richard Breese,1.21
29749,1,2,120,2013,6.64,"Campaign / Battle Card Driven	 Point to Point Movement",1559,"American Indian Wars	 American West	 Wargame",Joel Toppen,3.13
29750,3,5,90,2009,6.81,"Auction/Bidding	 Route/Network Building	 Stock Holding	 Worker Placement",1225,"Economic	 Negotiation	 Trains	 Transportation",Tim Harrison,3.18
29751,4,8,15,2016,6.87,"Co-operative Play	 Partnerships	 Voting",2054,"Bluffing	 Deduction	 Party Game","Akihiro Itoh	 Kwaji	 Daichi Okano	 Kito Shinma",2.8
29752,1,4,30,2014,7.18,"Card Drafting	 Deck / Pool Building	 Hand Management",1540,"Card Game	 Fantasy",Justin Gary,1.46
29753,2,4,75,2017,7.15,"Area Control / Area Influence	 Dice Rolling	 Roll / Spin and Move	 Set Collection	 Worker Placement",1828,"Dice	 Medieval","Stefan Feld	 Michael Rieneck",2.76
29754,2,4,90,1979,6.78,"Hand Management	 Roll / Spin and Move",3140,"Racing	 Sports",Rob Bontenbal,2.69
29755,1,10,120,2016,7.43,"Co-operative Play	 Storytelling",2550,"Deduction	 Horror	 Murder/Mystery	 Novel-based","Hal Eccles	 Will Kenyon	 Jason Maxwell	 Tim Uren",3.22
29756,2,5,120,2006,6.86,"Area Control / Area Influence	 Auction/Bidding	 Commodity Speculation	 Point to Point Movement	 Route/Network Building",1927,"Economic	 Medieval	 Transportation",Emanuele Ornella,3.07
29757,1,2,45,1962,6.9,"Dice Rolling	 Simulation",1297,Sports,Hal Richman,2.12
29758,3,6,120,2004,6.49,"Area Control / Area Influence	 Card Drafting	 Simultaneous Action Selection	 Trading",4095,"Economic	 Industry / Manufacturing	 Mafia	 Negotiation	 Transportation","Don Beyer	 Ray Eifler	 Steve Gross",2.38
29759,2,8,30,2012,6.82,"Dice Rolling	 Player Elimination	 Route/Network Building	 Tile Placement",8050,"Abstract Strategy	 Nautical","Tom McMurchie	 Jordan Weisman",3.46
29760,2,4,20,2016,6.83,"Co-operative Play	 Hand Management	 Memory	 Variable Player Powers",2400,"Deduction	 Murder/Mystery	 Novel-based	 Post-Napoleonic","Robin Lees	 Steve Mackenzie",3.27
29761,3,6,120,2008,7.08,"Commodity Speculation	 Tile Placement	 Trading",1683,"Economic	 Industry / Manufacturing	 Negotiation	 Territory Building",Nico Carroll,3.51
29762,2,6,240,2005,7.5,"Area Control / Area Influence	 Area Movement	 Dice Rolling",4747,"Ancient	 Fighting	 Political	 Territory Building	 Wargame","Glenn Drover	 Larry Harris	 Jr.	 Martin Wallace",2.3
29763,1,1,60,2010,7.26,"Card Drafting	 Simulation",1546,"Aviation / Flight	 Modern Warfare	 Wargame",Dan Verssen,2.81
29764,2,4,60,2011,6.62,"Card Drafting	 Hand Management	 Pattern Building	 Set Collection	 Tile Placement	 Trading",2544,"Educational	 Renaissance",Sean MacDonald,2.17
29765,2,6,60,2015,6.5,"Action Point Allowance System	 Area Control / Area Influence	 Dice Rolling	 Grid Movement	 Variable Player Powers",3084,"Fantasy	 Miniatures	 Nautical	 Pirates",Michael Shinall,1.79
29766,1,2,45,2005,7.27,"Action / Movement Programming	 Player Elimination	 Simulation	 Simultaneous Action Selection",2635,"Aviation / Flight	 Card Game	 Wargame	 World War I","Andrea Angiolino	 Pier Giorgio Paglia",2.36
29767,2,4,30,2002,6.36,"Area Control / Area Influence	 Area Enclosure",4431,"Abstract Strategy	 Bluffing	 Deduction	 Prehistoric",Leo Colovini,1.26
29768,1,1,300,2008,7.07,"Campaign / Battle Card Driven	 Modular Board",2330,"Korean War	 Vietnam War	 Wargame	 World War II",Ben Hull,2.73
29769,2,4,45,2007,7.25,"Action / Movement Programming	 Player Elimination	 Simulation	 Simultaneous Action Selection",1515,"Aviation / Flight	 Card Game	 Wargame	 World War I","Andrea Angiolino	 Pier Giorgio Paglia",3.43
29770,3,10,45,2005,7.04,Line Drawing,2332,"Humor	 Party Game","William Jacobson	 Amanda Kohout",2.78
29771,1,3,120,2015,7.37,"Auction/Bidding	 Dice Rolling	 Simulation	 Worker Placement",2019,"Card Game	 Economic	 Prehistoric",Phil Eklund,2.54
29772,1,4,40,2014,6.75,"Dice Rolling	 Press Your Luck	 Variable Player Powers",2844,"Fighting	 Horror	 Miniatures	 Zombies",Richard Launius,3.06
29773,1,4,90,2016,7.02,"Area Control / Area Influence	 Hand Management",2780,Medieval,Tony Boydell,1.73
29774,3,6,90,2007,6.79,"Hand Management	 Player Elimination	 Role Playing	 Simultaneous Action Selection",6095,"Adventure	 Card Game	 Fantasy	 Fighting	 Humor",Curt Covert,1.97
29775,2,4,90,2005,6.77,"Area Enclosure	 Dice Rolling	 Hand Management	 Set Collection	 Tile Placement",3756,"Economic	 Territory Building",Klaus Teuber,1.91
29776,2,5,180,2016,7.43,"Deck / Pool Building	 Dice Rolling	 Grid Movement	 Hand Management	 Modular Board	 Variable Player Powers",1999,"Fighting	 Video Game Theme",Jonathan Ying,1.74
29777,2,4,75,2015,6.31,"Hand Management	 Modular Board	 Point to Point Movement	 Route/Network Building",1534,Economic,"Simone Luciani	 Daniele Tascini",2.51
29778,4,8,60,1995,6.87,"Hand Management	 Trick-taking",9064,"Card Game	 Medieval",Richard Garfield,2.28
29779,2,5,200,2010,6.92,Worker Placement,1468,"City Building	 Economic	 Political	 Renaissance",Stefano Groppi,3.25
29780,2,4,30,2009,7.39,none,1234,"Puzzle	 Real-time",Grzegorz Rejchtman,1.77
29781,2,5,30,2003,7.17,"Area Control / Area Influence	 Tile Placement",1903,"Ancient	 City Building	 Religious","Ursula Stephan	 Klaus-Jürgen Wrede",2.78
29782,1,4,120,2015,7.04,"Co-operative Play	 Deck / Pool Building	 Dice Rolling	 Hand Management	 Role Playing	 Variable Player Powers",2491,"Adventure	 Card Game	 Fantasy	 Fighting","Chad Brown	 Tanis O'Connor	 Paul Peterson	 Mike Selinker	 Liz Spain	 Gaby Weidling",3.6
29783,2,6,60,2013,6.51,"Area Control / Area Influence	 Grid Movement	 Hand Management	 Modular Board	 Partnerships	 Player Elimination	 Variable Phase Order	 Variable Player Powers",2996,"Bluffing	 Card Game	 Economic	 Fighting	 Science Fiction	 Space Exploration",Carl Chudyk,2.45
29784,2,4,30,2016,6.84,"Memory	 Player Elimination	 Press Your Luck",3992,"Bluffing	 Card Game	 Fantasy	 Fighting","Antoine Bauza	 Masato Uesugi",3.27
29785,2,4,45,2015,7.58,"Deck / Pool Building	 Player Elimination",3750,Card Game,Darwin Kastle,2.3
29786,2,5,90,2016,7.09,"Dice Rolling	 Grid Movement	 Hand Management	 Modular Board	 Partnerships	 Variable Player Powers",2503,"Comic Book / Strip	 Fighting	 Miniatures",Kevin Wilson,1.23
29787,3,4,120,2010,6.98,"Dice Rolling	 Hand Management	 Route/Network Building	 Trading",3579,"Civilization	 Negotiation",Klaus Teuber,1.53
29788,1,5,120,2016,7.15,"Commodity Speculation	 Worker Placement",1125,"Economic	 Industry / Manufacturing	 Political","Pantelis Bouboulis	 Sotirios Tsantilas",2.8
29789,3,8,30,2015,7.41,"Acting	 Partnerships",2474,"Deduction	 Party Game	 Puzzle","藤田 真吾 (Shingo Fujita)	 Shotaro Nakashima	 大木基至 (Motoyuki Ohki)	 Hiromi Oikawa",1.81
29790,2,2,45,2015,6.59,Card Drafting,2502,"Card Game	 Trains	 Transportation",Helmut Ohley,3
29791,2,6,90,2007,6.88,"Dice Rolling	 Role Playing	 Roll / Spin and Move	 Variable Player Powers",15775,"Adventure	 Exploration	 Fantasy	 Fighting","John Goodenough	 Robert Harris",2.17
29792,1,4,180,2016,6.81,"Action Point Allowance System	 Campaign / Battle Card Driven	 Chit-Pull System	 Co-operative Play	 Dice Rolling",1360,"Horror	 Zombies",Hermann Luttmann,2.09
29793,4,8,20,2014,7.93,"Hand Management	 Memory	 Partnerships	 Player Elimination	 Take That",4023,"Bluffing	 Card Game	 Deduction	 Party Game	 Spies/Secret Agents","Brian Henk	 Clayton Skancke",2.05
29794,1,4,180,2018,6.37,"Action Point Allowance System	 Co-operative Play	 Modular Board	 Role Playing	 Storytelling	 Variable Player Powers",1397,"Adventure	 Exploration	 Fantasy	 Fighting	 Puzzle",Frank West,2.1
29795,2,3,3000,2014,6.65,Hex-and-Counter,1744,"Wargame	 World War II",Salvatore Vasta,1.58
29796,2,6,180,2005,7.02,"Area Movement	 Dice Rolling	 Hand Management	 Partnerships	 Variable Player Powers",7342,"Adventure	 Fantasy	 Fighting	 Video Game Theme",Christian T. Petersen,1.04
29797,2,6,60,2001,7.24,Set Collection,1562,"Card Game	 Nautical	 Transportation",Dirk Henn,1.86
29798,2,6,120,2002,7.93,"Dice Rolling	 Hex-and-Counter	 Variable Player Powers",1970,"Fighting	 Miniatures	 Science Fiction	 Wargame","L. Ross Babcock	 III	 Sam Lewis	 Jordan Weisman",2.5
29799,2,4,45,2007,6.6,"Betting/Wagering	 Hand Management	 Player Elimination	 Take That	 Variable Player Powers",8307,"Card Game	 Fantasy	 Humor	 Medieval	 Party Game","Cliff Bohm	 Geoff Bottone	 Cold FuZion Studios	 Colleen Skadl",2.77
29800,3,10,20,2010,6.58,Betting/Wagering,3059,"Children's Game	 Educational	 Party Game	 Trivia",Dominic Crapuchettes,2.53
29801,2,6,20,2005,6.78,Route/Network Building,3109,Trains,Franz-Benno Delonge,2.04
29802,3,6,120,2012,6.93,"Co-operative Play	 Dice Rolling	 Grid Movement	 Memory	 Modular Board	 Pattern Recognition	 Press Your Luck",5260,"Action / Dexterity	 Puzzle	 Real-time	 Science Fiction	 Space Exploration","Brian Engelstein	 Geoff Engelstein	 Sydney Engelstein",3.05
29803,2,5,90,2017,6.71,"Area Control / Area Influence	 Area Movement	 Deck / Pool Building	 Hand Management	 Simultaneous Action Selection",2335,"Humor	 Medical","Gil d'Orey	 Antonio Sousa Lara",1.1
29804,3,4,60,2003,6.76,"Area Control / Area Influence	 Point to Point Movement	 Tile Placement",3131,"Abstract Strategy	 Territory Building	 Travel",Leo Colovini,2.29
29805,2,4,90,2015,7.01,"Card Drafting	 Modular Board	 Worker Placement",1810,"Adventure	 Economic",Rüdiger Dorn,2.03
29806,2,4,95,2012,6.78,"Auction/Bidding	 Deck / Pool Building	 Hand Management	 Worker Placement",2306,"Card Game	 Political",Friedemann Friese,1.48
29807,3,6,30,2010,7.68,"Route/Network Building	 Stock Holding",2806,"Economic	 Trains",David V. H. Peters,2.18
29808,3,6,90,2012,6.5,"Area Movement	 Simultaneous Action Selection	 Voting",4101,"Horror	 Negotiation	 Zombies",Nicolas Normandon,3.33
29809,2,5,180,1981,8.18,"Area Movement	 Dice Rolling	 Partnerships",12655,"Economic	 Wargame	 World War II","Larry Harris	 Jr.",2.55
29810,1,5,90,2018,7.91,"Deck / Pool Building	 Press Your Luck",3001,"Card Game	 Word Game","Jeff Beck (II)	 Tim Fowers",2.22
29811,2,2,15,2015,6.97,"Hand Management	 Point to Point Movement	 Simultaneous Action Selection	 Variable Player Powers",1656,"Card Game	 Fighting	 Print & Play","D. Brad Talton	 Jr.",1.49
29812,1,4,60,2016,6.6,"Auction/Bidding	 Card Drafting	 Dice Rolling	 Player Elimination	 Press Your Luck",3341,"Fighting	 Zombies",Martin Wallace,2.72
29813,2,4,30,2000,7.39,Partnerships,1748,Action / Dexterity,Jacques Zeimet,2.32
29814,2,4,50,2015,6.68,"Area Control / Area Influence	 Hand Management	 Partnerships",1791,"Medieval	 Political",Peer Sylvester,2.92
29815,2,4,60,2017,6.9,"Dice Rolling	 Set Collection	 Worker Placement",3053,"Card Game	 Dice	 Exploration","Jason Harner	 Matthew Ransom",3.76
29816,2,4,90,2010,7.16,"Modular Board	 Pick-up and Deliver	 Worker Placement",1475,"Economic	 Exploration	 Medieval","Marcin Krupiński	 Filip Miłuński",1.49
29817,1,4,120,2017,6.36,"Area Control / Area Influence	 Area Movement	 Set Collection	 Variable Player Powers	 Worker Placement",1078,"American Indian Wars	 Economic	 Farming	 Fighting",Danilo Sabia,1.94
29818,2,4,45,2008,6.86,"Set Collection	 Tile Placement",1712,Ancient,Din Li Tsan,1.17
29819,3,5,120,2010,6.75,"Auction/Bidding	 Memory	 Point to Point Movement	 Tile Placement",2008,"City Building	 Civilization	 Economic	 Environmental",Vladimír Suchý,2.72
29820,2,2,180,2011,7.1,"Dice Rolling	 Hex-and-Counter	 Simulation	 Variable Phase Order",1944,"Wargame	 World War II",Chad Jensen,3
29821,2,4,45,2008,6.84,"Hand Management	 Pattern Building	 Set Collection	 Tile Placement",4658,Territory Building,"Josh Cappel	 Adam Gertzbein",1.04
29822,2,6,20,2004,6.45,"Hand Management	 Set Collection",7031,"Bluffing	 Card Game	 Party Game",Jacques Zeimet,1.25
29823,2,4,60,0,7.46,Partnerships,1442,Action / Dexterity,(Uncredited),2.2
29824,8,24,60,1986,7.6,"Partnerships	 Player Elimination	 Role Playing	 Variable Player Powers	 Voting",3912,"Bluffing	 Deduction	 Horror	 Murder/Mystery	 Negotiation	 Party Game","Dimitry Davidoff	 Andrew Plotkin",2.1
29825,2,5,45,2008,6.98,"Modular Board	 Tile Placement",2065,"Abstract Strategy	 Racing",Holger Lanz,3.58
29826,2,4,20,2009,6.86,"Area Enclosure	 Modular Board	 Tile Placement",4386,"Children's Game	 Medieval",Marco Teubner,1.98
29827,2,4,15,2014,7.38,"Action Point Allowance System	 Co-operative Play	 Grid Movement	 Modular Board	 Variable Player Powers",3332,"Fighting	 Real-time	 Zombies","Guillaume Lémery	 Nicolas Schlewitz",2.49
29828,2,6,360,1992,6.71,"Auction/Bidding	 Route/Network Building	 Stock Holding",1343,"Economic	 Trains",Bill Dixon,1.96
29829,1,6,90,2013,6.69,"Co-operative Play	 Dice Rolling	 Hand Management	 Point to Point Movement	 Variable Player Powers",2993,"Bluffing	 Deduction	 Murder/Mystery	 Negotiation",Ole Steiness,1.15
29830,2,2,120,2005,6.9,"Action Point Allowance System	 Area Movement	 Secret Unit Deployment",1145,"Napoleonic	 Wargame",Bowen Simmons,1.39
29831,2,4,45,2017,6.4,"Card Drafting	 Pattern Building	 Pattern Recognition	 Tile Placement",1389,Abstract Strategy,"Hjalmar Hach	 Luca Ricci	 Lorenzo Silva",2.4
29832,2,4,90,2016,6.84,"Action / Movement Programming	 Dice Rolling	 Hand Management	 Point to Point Movement	 Press Your Luck	 Set Collection	 Variable Player Powers	 Worker Placement",1988,"Card Game	 Dice	 Spies/Secret Agents",Kane Klenko,2.58
29833,2,4,15,2010,7.24,"Area Enclosure	 Grid Movement	 Modular Board",3194,"Abstract Strategy	 Animals",Francesco Rotta,3.2
29834,3,5,120,2007,7.26,"Auction/Bidding	 Pick-up and Deliver",2287,Medieval,Vladimír Suchý,2.87
29835,2,6,45,1990,6.42,"Rock-Paper-Scissors	 Set Collection	 Simultaneous Action Selection",6557,Bluffing,Klaus Teuber,2.86
29836,2,5,60,2004,6.46,"Card Drafting	 Hand Management	 Set Collection	 Trading",3783,"Bluffing	 Card Game	 Nautical	 Negotiation	 Pirates",Emanuele Ornella,2.73
29837,3,7,60,1999,7.46,"Hand Management	 Partnerships	 Trick-taking",4377,"Animals	 Card Game","Doris Matthäus	 Frank Nestel",1.05
29838,1,1,180,2011,6.68,"Area Movement	 Dice Rolling",1811,"Napoleonic	 Wargame",Dan Verssen,3.23
29839,3,6,60,2010,6.97,"Auction/Bidding	 Card Drafting	 Hand Management	 Point to Point Movement	 Set Collection",3012,"Adventure	 Exploration	 Negotiation","Andrea Angiolino	 Bruno Faidutti	 Alan R. Moon	 Pier Giorgio Paglia",1.1
29840,2,5,30,1997,7.74,"Hand Management	 Trick-taking",2973,Card Game,Stefan Dorra,2.69
29841,1,1,90,2013,6.67,"Campaign / Battle Card Driven	 Dice Rolling	 Point to Point Movement",1175,"Horror	 Zombies",Hermann Luttmann,1.86
29842,2,6,15,2015,6.42,"Dice Rolling	 Paper-and-Pencil	 Pattern Building",1756,"Dice	 Number","Bernhard Lach	 Uwe Rapp",2.39
29843,2,2,45,2016,7.15,"Area Control / Area Influence	 Hand Management	 Variable Player Powers	 Worker Placement",3297,"Card Game	 Fantasy",Paul Peterson,3.1
29844,2,4,90,2015,6.57,"Card Drafting	 Pattern Building	 Point to Point Movement	 Set Collection",1133,Medieval,Koota Yamada,1.24
29845,2,4,30,2007,6.91,"Area Control / Area Influence	 Roll / Spin and Move	 Tile Placement",2910,Arabian,Dominique Ehrhard,2.09
29846,2,5,90,2013,6.35,"Area Movement	 Auction/Bidding	 Route/Network Building	 Worker Placement",1438,"Ancient	 Economic	 Transportation",Aaron Haag,1.65
29847,2,2,300,1977,6.38,"Area Control / Area Influence	 Area Movement	 Dice Rolling",2160,"Nautical	 Wargame	 World War II",Richard Hamblen,1.46
29848,3,10,30,2010,7.22,"Acting	 Hand Management	 Storytelling",3702,"Card Game	 Humor	 Party Game",Jeff Ochs,2.68
29849,2,20,30,1988,6.88,"Pattern Recognition	 Set Collection",13469,"Card Game	 Puzzle	 Real-time",Marsha J. Falco,2.74
29850,2,4,420,2010,6.85,"Dice Rolling	 Hex-and-Counter",1938,"Wargame	 World War II",Mark Simonitch,2.83
29851,3,5,60,2009,6.39,Pick-up and Deliver,2115,"Fantasy	 Medieval	 Transportation",Michael Schacht,2.13
29852,3,5,45,2007,7.42,"Hand Management	 Set Collection",2555,"Bluffing	 Card Game	 Medieval",Michael Rieneck,3.24
29853,2,2,420,2002,6.41,"Campaign / Battle Card Driven	 Point to Point Movement",2182,"Wargame	 World War II",Ted Raicer,1.12
29854,2,5,60,2011,7.1,"Hand Management	 Memory	 Set Collection	 Worker Placement",3009,"Economic	 Educational",Karol Madaj,3.09
29855,2,4,30,2012,7.09,none,1630,"Action / Dexterity	 Party Game	 Pirates",Christoph Cantzler,3.32
29856,1,2,20,1981,7.87,"Dice Rolling	 Simulation",2989,"Aviation / Flight	 Wargame	 World War II","Glen Frank	 Bruce Shelley",2.62
29857,2,4,60,2012,6.87,"Area Control / Area Influence	 Card Drafting	 Point to Point Movement	 Set Collection	 Variable Player Powers	 Worker Placement",2201,"Religious	 Renaissance",Rüdiger Dorn,1.96
29858,2,2,50,2009,6.64,"Area Control / Area Influence	 Card Drafting	 Dice Rolling	 Hand Management	 Simulation",2927,"Card Game	 Educational	 Political","Christian Leonhard	 Jason Matthews",2.06
29859,2,4,90,2008,6.84,"Auction/Bidding	 Card Drafting	 Voting",3307,Ancient,Dominique Ehrhard,3
29860,2,5,90,2012,6.8,"Area Control / Area Influence	 Auction/Bidding	 Set Collection",1439,"Economic	 Renaissance",Jeffrey D. Allers,3.22
29861,2,4,45,2015,6.58,"Area Control / Area Influence	 Grid Movement",2217,Fantasy,"Michael Kiesling	 Wolfgang Kramer",2.24
29862,1,4,60,2015,6.77,"Set Collection	 Variable Player Powers	 Worker Placement",7575,"City Building	 Economic	 Fantasy	 Humor",Scott Almes,1.57
29863,3,5,60,2003,6.67,"Set Collection	 Simultaneous Action Selection",1750,"Bluffing	 Card Game	 Negotiation",Reinhard Staupe,1.53
29864,2,6,40,2015,6.59,"Card Drafting	 Hand Management	 Simultaneous Action Selection",3392,"Adventure	 Card Game	 Fantasy",Richard Garfield,2.13
29865,2,6,180,2001,6.66,"Auction/Bidding	 Crayon Rail System	 Route/Network Building",1028,"Economic	 Industry / Manufacturing",Friedemann Friese,2.95
29866,3,6,90,1993,6.99,"Player Elimination	 Simultaneous Action Selection	 Voting",3399,"Nautical	 Negotiation",Ronald Wettering,2.63
29867,2,2,120,2009,6.91,"Area Movement	 Area-Impulse	 Campaign / Battle Card Driven	 Dice Rolling	 Hand Management	 Secret Unit Deployment	 Simultaneous Action Selection",1343,"Civil War	 Medieval	 Wargame","Tom Dalgliesh	 Jerry Taylor",2.73
29868,2,4,60,2011,7.11,"Betting/Wagering	 Hand Management	 Variable Player Powers",3220,"Card Game	 Fantasy	 Humor	 Medieval	 Party Game","Cliff Bohm	 Geoff Bottone	 Jeff Morrow",3.71
29869,2,4,60,2017,7.4,"Partnerships	 Point to Point Movement	 Secret Unit Deployment",1427,"Bluffing	 Deduction	 Memory	 Murder/Mystery","Gabriele Mari	 Gianluca Santopietro",2.68
29870,1,4,45,2016,6.5,"Card Drafting	 Dice Rolling",2321,"Dice	"" Farming","Andreas """"""""ode."""""""" Odendahl""""",1.46
29871,3,6,60,2005,6.43,"Dice Rolling	 Simultaneous Action Selection	 Voting",2190,"Horror	 Negotiation	 Zombies",Nicolas Normandon,1.61
29872,2,5,45,2010,6.64,"Card Drafting	 Hand Management	 Route/Network Building	 Stock Holding",1719,"Economic	 Transportation","David V. H. Peters	 Harry Wu",3.68
29873,2,5,45,2004,6.65,"Auction/Bidding	 Press Your Luck",1764,"Card Game	 Mafia",Reiner Knizia,3.77
29874,1,5,240,2017,6.57,"Auction/Bidding	 Simulation	 Variable Player Powers",1324,"Civilization	 Industry / Manufacturing	 Science Fiction	 Space Exploration",Phil Eklund,1.32
29875,2,2,180,2005,7.29,"Campaign / Battle Card Driven	 Dice Rolling	 Point to Point Movement	 Secret Unit Deployment	 Simultaneous Action Selection",1672,"Arabian	 Medieval	 Wargame","Tom Dalgliesh	 Jerry Taylor",3.64
29876,2,6,90,2009,7.74,"Auction/Bidding	 Betting/Wagering	 Variable Player Powers",1804,"Animals	 Party Game	 Racing","Lorenzo Silva	 Lorenzo Tucci Sorrentino",2.35
29877,2,6,45,2012,6.44,"Dice Rolling	 Hand Management	 Modular Board	 Press Your Luck	 Simultaneous Action Selection",4586,"Card Game	 Exploration	 Science Fiction	 Spies/Secret Agents",Donald X. Vaccarino,1.83
29878,2,4,60,2016,6.63,"Card Drafting	 Simultaneous Action Selection	 Tile Placement",926,"City Building	 Economic",Filip Miłuński,3.4
29879,2,4,30,2013,7.1,"Co-operative Play	 Dice Rolling	 Roll / Spin and Move",2519,"Adventure	 Children's Game	 Fantasy",Brian Yu,2.45
29880,2,5,60,2009,7.63,"Area Control / Area Influence	 Dice Rolling	 Set Collection	 Worker Placement",2728,"Ancient	 Dice","Jeffrey D. Allers	 Bernd Eisenstein",2.29
29881,1,6,90,2016,6.85,Co-operative Play,2601,"Movies / TV / Radio theme	 Science Fiction",Justin De Witt,2.58
29882,2,4,120,2014,6.87,"Area Control / Area Influence	 Deck / Pool Building	 Hand Management",2816,"Card Game	 Fantasy	 Medieval	 Mythology	 Territory Building	 Wargame",Martin Wallace,2.7
29883,3,5,45,2016,6.49,"Card Drafting	 Dice Rolling	 Hand Management	 Press Your Luck	 Set Collection	 Simultaneous Action Selection	 Variable Player Powers",2853,"Card Game	 Fantasy	 Horror	 Video Game Theme",Eric M. Lang,2.47
29884,1,3,90,2014,6.88,"Action Point Allowance System	 Pick-up and Deliver	 Point to Point Movement	 Route/Network Building",1347,"Racing	 Transportation	 Wargame	 World War II","Jaro Andruszkiewicz	 Waldek Gumienny",1.94
29885,3,5,45,1985,7,"Auction/Bidding	 Hand Management	 Memory	 Set Collection	 Simultaneous Action Selection	 Trading",4705,"Animals	 Bluffing	 Card Game	 Humor",Rüdiger Koltze,2.49
29886,4,12,45,2006,6.55,"Acting	 Memory	 Partnerships",1267,"Humor	 Movies / TV / Radio theme	 Party Game",Peter Sarrett,3.45
29887,3,5,60,2004,6.29,"Area Enclosure	 Auction/Bidding	 Hand Management	 Tile Placement",2577,"Animals	 Territory Building","Alan R. Moon	 Aaron Weissblum",1.55
29888,1,4,60,2010,7.21,"Action Point Allowance System	 Area Control / Area Influence	 Area Movement	 Co-operative Play	 Dice Rolling	 Modular Board	 Variable Player Powers",2550,"Horror	 Miniatures	 Science Fiction",Jason C. Hill,2.57
29889,2,4,30,2012,6.78,"Area Control / Area Influence	 Area Enclosure	 Hand Management	 Tile Placement",2125,"Abstract Strategy	 Ancient	 Territory Building",Reiner Knizia,1.14
29890,1,4,90,2014,7.06,"Action / Movement Programming	 Action Point Allowance System	 Area Control / Area Influence	 Variable Phase Order	 Variable Player Powers	 Worker Placement",1244,"Fantasy	 Fighting	 Medieval	 Mythology	 Science Fiction",Krzysztof Wolicki,1.75
29891,2,4,45,2012,6.47,"Card Drafting	 Tile Placement	 Variable Player Powers	 Worker Placement",2373,"Card Game	 City Building	 Fantasy",Carlo Lavezzi,1.4
29892,2,6,210,2005,7.28,"Auction/Bidding	 Route/Network Building	 Stock Holding	 Tile Placement",496,"Economic	 Trains	 Transportation",Yasutaka Ikeda,2.81
29893,2,4,180,2011,6.6,"Action Point Allowance System	 Area Control / Area Influence	 Card Drafting	 Tile Placement",2722,"City Building	 Economic",Chad Jensen,2.32
29894,2,5,90,2007,6.51,"Area Control / Area Influence	 Point to Point Movement",2246,"Economic	 Renaissance	 Travel","Wolfgang Kramer	 Horst-Rainer Rösner",2.24
29895,2,2,30,2015,6.7,"Card Drafting	 Hand Management	 Set Collection	 Worker Placement",2360,"Card Game	 Novel-based",Diego Ibañez,2.17
