GameId,Action,Strategy,Sports,Simulations,Racing,Role-playing,Adventure,Fighting,Shooter,Casual,Music/Party
15624,0,1,0,0,0,0,1,1,0,1,1
15625,1,0,1,1,0,0,1,0,1,0,0
15626,1,1,1,1,0,1,0,0,0,0,1
15627,1,0,1,0,0,1,0,1,1,0,0
15628,0,1,1,0,1,0,1,0,1,1,0
15629,0,0,1,1,0,1,0,1,0,0,0
15630,0,1,0,0,1,0,0,0,1,1,0
15631,1,0,1,0,0,1,1,0,1,0,1
15632,1,1,0,1,0,1,1,0,1,0,1
15633,1,0,1,1,0,0,1,1,1,1,1
15634,1,0,0,1,0,0,1,1,1,1,1
15635,1,0,1,1,1,1,1,1,0,1,0
15636,0,1,0,1,0,0,0,0,0,0,0
15637,1,0,1,1,1,0,1,0,1,1,1
15638,0,0,1,1,0,0,0,0,0,0,1
15639,0,1,0,1,0,0,1,0,0,0,1
15640,1,1,1,1,0,0,0,0,1,1,0
15641,0,1,0,1,0,0,0,0,1,0,1
15642,0,0,0,0,1,0,1,1,1,0,1
15643,0,0,0,1,0,1,1,1,0,1,1
15644,0,0,1,0,0,1,1,0,1,1,1
15645,1,1,1,1,0,0,0,0,1,1,0
15646,0,0,0,1,1,0,0,1,0,0,0
15647,0,1,1,0,1,1,1,0,1,0,0
15648,1,1,0,1,0,0,1,1,1,0,1
15649,0,1,1,0,0,1,0,0,0,1,0
15650,0,1,1,0,0,0,1,0,1,1,1
15651,0,1,1,0,1,1,0,1,1,1,1
15652,0,1,1,1,1,1,1,1,1,0,0
15653,0,1,1,0,0,0,1,0,1,0,0
15654,0,0,0,1,1,1,1,0,0,1,1
15655,0,1,1,1,1,1,1,0,0,1,1
15656,1,1,1,0,0,1,0,1,0,0,0
15657,1,1,1,0,0,0,0,1,1,0,1
15658,1,0,1,1,0,1,1,0,0,0,0
15659,0,1,0,0,0,0,0,0,1,1,0
15660,1,0,1,0,1,1,0,0,1,1,1
15661,0,0,1,1,1,0,0,1,0,0,0
15662,1,1,1,0,1,1,0,0,1,1,0
15663,0,1,0,0,0,0,1,1,0,1,0
15664,0,0,0,0,0,1,1,0,0,1,0
15665,1,0,0,1,0,1,0,1,1,0,0
15666,0,1,1,1,0,0,0,1,0,0,1
15667,1,0,0,0,0,1,1,1,0,0,0
15668,0,0,1,1,0,1,1,0,1,0,1
15669,0,1,0,0,0,1,0,0,0,1,1
15670,1,0,0,0,0,1,1,1,0,1,1
15671,0,1,1,1,0,0,0,0,0,0,0
15672,0,0,0,1,0,1,1,0,1,0,1
15673,0,1,1,0,0,1,1,1,0,0,1
15674,1,0,1,1,1,0,0,0,1,1,0
15675,1,1,0,0,1,1,1,0,1,0,0
15676,0,0,1,1,1,0,1,1,1,1,0
15677,1,0,0,0,0,0,1,1,0,0,1
15678,0,0,1,1,1,1,0,1,0,1,1
15679,0,1,1,1,0,0,1,1,1,0,0
15680,0,0,0,0,0,0,1,1,1,1,0
15681,0,0,1,0,1,1,0,0,0,0,0
15682,0,0,0,1,0,0,0,1,1,0,0
15683,0,1,0,0,1,0,0,0,0,1,0
15684,0,1,1,1,0,1,0,1,0,1,1
15685,1,1,0,0,0,1,0,0,0,0,1
15686,0,1,0,1,0,0,1,0,0,1,0
15687,0,0,0,1,0,0,0,0,0,0,0
15688,1,1,0,1,1,1,0,0,0,1,0
15689,0,1,0,0,1,1,1,0,0,0,1
15690,1,0,0,0,0,0,1,0,0,1,0
15691,1,1,1,1,0,0,1,1,1,1,0
15692,0,0,0,1,0,1,1,1,0,1,0
15693,0,1,0,0,0,1,0,1,0,1,0
15694,1,0,1,0,0,1,1,0,0,1,0
15695,1,0,1,1,0,0,1,0,1,1,0
15696,0,0,1,0,1,0,1,1,0,0,0
15697,0,0,0,1,1,0,0,0,0,1,1
15698,1,0,0,0,0,0,0,1,1,0,1
15699,0,0,0,1,0,1,0,1,1,1,0
15700,1,1,0,1,1,0,0,1,1,0,1
15701,1,1,1,1,0,1,0,1,0,0,0
15702,0,1,1,1,1,0,0,1,1,1,0
15703,0,0,0,0,1,1,0,0,0,0,0
15704,0,0,0,0,1,0,1,0,1,0,0
15705,0,1,0,0,0,1,0,1,0,0,0
15706,1,0,1,1,1,0,0,1,0,0,1
15707,1,0,0,1,1,1,1,0,0,0,1
15708,1,1,0,0,0,1,0,1,0,1,1
15709,0,0,0,1,1,1,1,1,1,0,1
15710,1,0,0,1,1,0,0,0,0,1,0
15711,1,1,0,0,1,0,1,1,1,1,1
15712,0,0,0,1,0,1,0,1,1,0,0
15713,1,1,1,0,0,1,0,1,0,1,1
15714,1,1,1,0,0,0,0,0,0,1,1
15715,0,0,0,0,1,0,0,0,1,1,0
15716,0,0,0,1,0,1,1,0,1,1,0
15717,0,1,1,0,1,0,0,1,1,1,0
15718,1,1,1,0,1,0,1,0,1,1,0
15719,1,1,1,1,1,0,0,1,1,0,0
15720,0,0,1,1,0,0,0,1,1,0,1
15721,1,0,0,0,1,0,0,0,0,0,1
15722,0,0,1,1,1,0,0,0,1,0,1
15723,0,1,1,1,0,0,1,1,1,1,1
15724,0,1,0,1,1,0,1,1,0,0,1
15725,0,1,1,1,0,1,1,1,0,0,1
15726,1,1,0,1,0,1,1,0,0,0,1
15727,1,0,1,0,0,0,0,1,1,0,1
15728,1,1,0,0,1,0,1,1,0,0,0
15729,1,1,1,0,0,0,1,0,0,0,1
15730,0,1,0,1,0,1,1,1,1,0,0
15731,0,0,0,0,0,0,1,0,0,0,0
15732,0,0,0,0,1,0,0,0,0,0,1
15733,1,0,0,0,1,1,1,1,0,0,1
15734,0,0,1,0,1,0,1,0,1,0,1
15735,1,0,0,0,0,1,1,0,1,0,0
15736,1,1,1,0,0,1,0,1,1,1,0
15737,0,0,1,0,1,1,0,1,1,0,0
15738,1,1,0,1,1,1,1,0,0,0,1
15739,1,1,1,1,1,1,1,0,1,0,0
15740,0,0,0,1,0,0,0,0,1,0,0
15741,0,1,0,0,1,0,0,1,0,1,1
15742,0,0,0,0,0,1,1,0,0,1,0
15743,1,0,1,1,1,1,1,1,0,0,1
15744,0,1,0,0,1,1,0,1,1,0,0
15745,0,1,0,0,1,0,0,0,0,0,0
15746,1,1,0,0,1,1,0,0,0,0,0
15747,1,0,0,0,1,1,1,0,1,0,1
15748,1,0,0,1,0,0,0,1,1,0,0
15749,1,0,1,0,0,1,0,0,1,1,1
15750,0,1,0,1,0,1,1,0,0,0,1
15751,0,1,1,1,0,0,1,0,0,1,1
15752,0,1,1,0,0,0,0,0,0,1,0
15753,1,1,0,0,0,1,1,0,1,1,1
15754,0,1,1,1,1,1,0,1,1,1,0
15755,1,0,1,0,0,0,0,0,0,1,0
15756,1,1,1,1,0,1,1,1,1,1,0
15757,1,0,1,0,0,0,1,1,0,0,0
15758,0,1,1,0,1,1,0,0,1,1,0
15759,0,1,0,0,1,1,1,1,0,1,1
15760,1,1,1,1,0,1,0,0,0,1,0
15761,1,1,0,1,1,1,1,1,0,0,1
15762,0,0,1,0,0,0,0,0,0,0,0
15763,0,1,1,1,0,1,1,0,1,1,1
15764,0,1,1,1,1,0,1,1,1,0,0
15765,1,1,1,0,1,1,0,0,0,0,0
15766,0,1,0,1,0,1,0,1,1,1,1
15767,1,0,0,1,0,0,0,0,1,1,0
15768,1,1,1,0,1,0,0,0,0,0,1
15769,0,0,1,0,0,0,0,0,0,0,0
15770,1,0,1,1,0,1,1,0,1,0,1
15771,1,1,0,1,0,0,1,0,1,0,1
15772,1,0,0,1,0,0,1,1,0,1,1
15773,1,0,0,1,0,1,0,1,0,1,0
15774,0,0,1,1,1,1,1,1,0,1,0
15775,0,0,1,0,0,0,0,0,1,0,1
15776,1,0,1,1,0,0,1,1,1,0,0
15777,0,1,0,1,0,0,1,1,0,0,1
15778,0,1,0,0,1,0,1,1,0,0,1
15779,0,1,0,1,0,0,1,1,1,0,0
15780,1,0,0,0,1,1,0,0,0,1,1
15781,0,1,0,1,0,1,1,0,1,0,0
15782,0,0,0,1,1,0,1,0,0,1,0
15783,1,1,1,1,1,1,0,0,0,1,1
15784,1,1,0,1,1,0,0,1,1,1,0
15785,0,0,1,1,0,0,1,1,0,1,1
15786,1,0,1,0,1,1,1,1,1,0,1
15787,0,0,1,1,1,0,0,0,1,1,1
15788,0,1,1,0,0,0,1,0,1,0,1
15789,0,1,0,0,1,1,1,0,1,0,1
15790,1,1,1,1,0,0,1,1,0,0,1
15791,1,0,1,1,0,1,0,1,1,0,1
15792,0,0,1,0,0,1,0,1,0,0,1
15793,0,1,1,1,1,1,0,1,1,0,0
15794,0,0,1,0,0,1,1,1,0,0,1
15795,1,0,1,0,1,0,1,0,1,0,0
15796,1,1,0,1,1,0,1,0,1,1,0
15797,0,1,0,1,1,0,0,0,1,1,0
15798,0,0,1,0,1,0,1,1,0,1,1
15799,1,0,0,1,1,0,1,1,0,0,1
15800,1,1,1,1,0,0,1,1,1,0,1
15801,1,1,0,1,1,1,0,1,0,1,1
15802,0,0,0,0,1,1,1,1,1,1,1
15803,1,1,0,0,1,0,0,0,0,1,1
15804,0,1,0,0,0,1,0,0,0,0,1
15805,0,1,1,0,1,0,1,0,0,0,0
15806,0,1,0,1,0,0,0,1,1,0,0
15807,0,0,1,1,1,1,0,0,0,1,0
15808,1,0,1,0,0,1,1,0,1,1,0
15809,0,0,1,1,0,1,0,1,0,1,1
15810,1,1,0,0,0,0,1,0,0,0,1
15811,0,1,1,0,1,0,0,1,1,0,1
15812,0,1,1,1,1,1,1,1,1,0,1
15813,0,1,0,1,0,1,1,1,0,1,0
15814,1,0,0,0,1,1,1,1,1,0,1
15815,1,0,1,1,0,1,0,1,0,1,0
15816,1,1,1,0,1,1,0,1,1,0,1
15817,0,1,0,1,0,1,1,0,0,0,1
15818,0,0,0,1,0,1,0,1,0,1,1
15819,1,1,0,0,0,1,1,0,0,0,1
15820,1,1,1,1,0,1,1,0,1,0,1
15821,1,1,1,0,0,1,0,1,0,1,1
15822,1,0,1,0,1,0,0,1,1,0,0
15823,0,0,0,1,1,0,1,1,1,1,0
15824,1,1,1,1,0,1,0,1,1,1,0
15825,1,1,1,1,1,0,1,1,0,1,0
15826,1,1,1,1,1,0,1,1,0,1,0
15827,1,0,1,0,1,1,1,1,0,0,1
15828,0,1,0,0,0,0,1,0,0,0,0
15829,0,1,1,0,0,0,1,0,0,0,1
15830,1,0,0,1,0,0,0,1,0,0,0
15831,0,0,0,1,1,1,0,1,0,0,0
15832,1,1,0,0,0,0,0,0,1,0,1
15833,0,1,1,0,1,1,1,1,1,1,1
15834,0,0,0,0,1,0,1,1,1,0,1
15835,0,0,0,0,0,1,1,0,1,1,1
15836,1,0,1,1,1,0,1,0,1,1,1
15837,1,1,0,0,1,1,0,0,0,1,1
15838,1,0,0,1,0,1,1,1,0,1,1
15839,1,0,1,0,1,1,1,1,1,0,1
15840,0,0,1,0,1,0,0,0,1,0,1
15841,1,1,0,0,1,1,1,0,1,0,1
15842,1,0,1,0,0,0,0,0,1,0,0
15843,1,1,1,0,0,0,0,1,0,1,0
15844,1,1,0,0,0,1,1,0,0,0,1
15845,1,0,0,0,0,0,0,1,0,0,0
15846,1,0,1,0,0,0,1,1,0,1,1
15847,0,1,1,1,0,1,0,0,0,0,1
15848,1,1,1,1,1,1,1,0,0,0,1
15849,1,0,0,1,0,1,0,0,1,1,0
15850,0,1,1,1,0,1,0,0,1,0,0
15851,0,1,1,0,1,1,1,0,0,0,1
15852,1,0,1,0,1,1,0,1,1,0,1
15853,0,1,1,0,0,1,0,1,0,0,0
15854,0,0,1,0,1,1,1,1,0,0,1
15855,0,0,1,1,0,1,0,1,1,1,0
15856,1,1,0,1,0,1,0,1,0,0,1
15857,0,1,0,0,0,1,1,1,1,1,0
15858,0,0,0,0,1,0,0,0,1,0,0
15859,0,0,0,0,1,1,1,0,1,1,0
15860,1,1,1,0,1,1,1,0,0,1,0
15861,0,0,0,1,1,0,1,0,0,0,0
15862,0,1,0,1,1,0,1,1,1,0,1
15863,1,0,1,1,0,0,1,1,1,1,0
15864,0,1,1,0,0,0,0,1,1,1,1
15865,0,1,1,1,1,1,1,0,1,1,1
15866,0,0,1,1,1,1,0,0,0,0,0
15867,0,1,0,1,1,0,1,0,1,1,0
15868,0,1,0,1,0,0,0,1,0,1,1
15869,1,0,0,1,0,0,1,0,1,1,0
15870,1,0,0,0,0,1,0,0,0,0,1
15871,0,1,0,0,0,0,0,0,0,0,1
15872,0,0,0,0,0,0,1,1,1,1,1
15873,1,0,1,0,0,1,0,1,1,1,0
15874,1,1,0,1,1,0,0,1,0,1,0
15875,1,1,0,0,1,0,0,1,1,0,0
15876,0,1,0,1,0,1,1,0,0,1,0
15877,0,1,0,0,1,0,1,0,0,1,0
15878,0,0,0,1,1,1,0,0,0,0,1
15879,1,1,0,0,0,1,0,1,0,1,1
15880,0,0,0,1,1,0,1,1,0,0,1
15881,1,1,0,0,1,1,0,1,1,1,1
15882,0,0,0,0,1,1,0,1,0,1,1
15883,0,1,1,1,0,1,0,0,0,0,0
15884,0,1,1,0,1,1,0,0,1,1,1
15885,0,1,1,0,0,0,1,0,0,1,1
15886,1,0,0,0,1,0,0,1,1,1,1
15887,0,1,0,0,1,1,1,0,0,0,1
15888,0,1,0,1,1,0,1,1,1,1,1
15889,0,1,1,0,0,1,0,1,0,0,0
15890,0,0,1,0,1,0,1,0,1,1,1
15891,0,0,1,0,0,1,0,1,1,1,0
15892,1,0,1,1,0,1,0,0,1,1,1
15893,0,0,1,1,1,1,0,1,0,1,0
15894,1,1,1,1,1,0,0,1,0,1,1
15895,0,0,1,1,1,0,1,1,1,1,0
15896,1,0,0,0,1,0,1,0,1,0,0
15897,1,0,1,1,1,0,1,1,1,0,1
15898,1,1,1,0,0,0,0,0,0,0,1
15899,0,1,1,1,1,0,1,0,1,0,1
15900,1,0,0,1,1,0,1,0,0,1,0
15901,1,0,1,1,1,0,0,1,0,1,0
15902,0,0,1,1,0,0,1,1,0,1,0
15903,1,1,1,0,0,1,0,1,1,1,0
15904,0,1,0,1,0,1,1,1,0,1,0
15905,1,0,1,1,0,0,0,1,0,1,0
15906,1,0,1,0,1,0,0,0,1,1,0
15907,1,0,1,0,0,1,0,1,1,0,0
15908,1,1,0,1,1,0,1,0,0,0,1
15909,0,1,1,1,0,0,0,1,1,1,1
15910,0,0,1,1,1,1,1,1,0,1,1
15911,0,1,1,1,0,1,0,0,0,0,0
15912,0,1,1,0,1,0,1,0,1,1,0
15913,1,1,0,0,0,0,0,1,1,0,1
15914,1,1,1,1,1,1,1,1,0,1,0
15915,0,1,0,0,1,0,0,1,0,0,1
15916,1,1,0,0,0,1,1,1,1,1,0
15917,0,0,0,0,0,1,1,0,0,0,1
15918,0,0,1,1,0,1,0,0,1,1,1
15919,1,0,0,1,0,1,1,1,1,0,1
15920,1,0,0,1,0,0,0,0,0,0,1
15921,1,0,0,1,0,1,0,0,1,1,0
15922,1,0,0,1,0,1,1,0,1,1,0
15923,1,0,0,1,0,0,0,0,0,1,1
15924,0,0,0,1,1,0,0,1,1,1,1
15925,0,1,1,1,1,0,0,1,1,0,1
15926,1,0,1,1,1,0,1,0,1,0,0
15927,0,1,0,0,0,0,1,0,0,1,0
15928,0,0,1,1,1,0,0,0,1,0,1
15929,0,0,1,1,0,1,1,1,0,1,0
15930,0,0,1,0,1,0,0,1,1,0,0
15931,1,0,0,1,1,1,1,1,1,1,1
15932,1,0,1,1,1,0,1,0,0,1,1
15933,1,0,0,1,1,1,1,0,1,0,0
15934,0,0,1,0,1,1,1,0,1,1,0
15935,1,1,0,0,1,1,0,1,1,0,1
15936,1,1,0,0,0,1,1,1,0,1,0
15937,1,0,1,1,0,0,0,1,1,1,1
15938,1,1,0,0,0,1,0,1,0,1,1
15939,1,1,0,0,1,0,0,0,0,1,1
15940,0,1,1,1,1,0,1,1,1,1,1
15941,0,1,1,1,1,1,1,0,1,1,0
15942,1,1,0,1,0,0,1,0,1,0,0
15943,1,0,1,1,0,0,0,1,1,0,1
15944,0,1,1,1,0,0,0,0,1,0,1
15945,0,1,1,0,0,1,1,1,0,0,0
15946,0,1,1,1,1,0,0,0,1,0,1
15947,1,0,1,0,0,0,0,1,0,0,1
15948,0,1,0,0,1,0,1,0,0,1,1
15949,1,1,0,0,1,0,0,0,1,1,1
15950,0,0,1,1,1,1,1,1,1,1,1
15951,0,1,0,1,1,0,0,1,1,0,0
15952,0,0,1,0,1,1,1,1,0,1,1
15953,1,1,1,0,0,1,1,0,1,1,0
15954,1,0,0,0,1,1,0,1,0,0,0
15955,1,0,0,1,0,1,0,0,1,0,0
15956,1,0,1,0,0,1,1,0,0,1,1
15957,0,0,1,1,0,1,0,0,0,1,0
15958,0,1,0,0,1,0,1,1,1,0,1
15959,1,1,1,1,0,1,0,0,0,1,1
15960,1,0,0,1,1,1,0,0,1,0,0
15961,0,0,0,0,0,1,1,0,0,1,0
15962,0,0,0,1,1,1,0,1,1,1,0
15963,0,0,1,0,0,1,1,1,1,0,1
15964,0,0,1,0,1,1,0,1,1,0,1
15965,0,0,0,1,1,0,1,1,1,0,0
15966,1,0,0,0,0,1,1,0,0,1,1
15967,0,0,0,1,0,0,1,1,1,0,0
15968,0,1,1,0,1,0,1,0,1,1,0
15969,1,1,1,0,1,1,0,0,0,1,0
15970,1,0,1,1,0,0,0,0,1,1,1
15971,0,0,1,0,1,0,0,1,1,1,1
15972,0,0,1,0,1,0,0,0,1,1,0
15973,1,0,1,1,0,0,1,0,0,0,1
15974,0,0,1,0,0,0,1,1,1,0,0
15975,1,0,0,0,1,0,0,0,0,1,0
15976,1,1,0,0,1,1,0,0,0,1,0
15977,1,1,0,1,0,1,0,0,0,0,0
15978,1,1,1,1,0,1,1,1,0,0,1
15979,1,0,0,1,0,0,1,0,0,1,1
15980,1,0,0,1,1,0,0,1,0,1,1
15981,1,0,1,1,1,0,0,1,0,1,1
15982,0,1,1,0,0,0,0,1,1,0,0
15983,1,0,0,0,1,1,0,0,0,0,0
15984,0,0,0,1,0,1,1,1,0,0,1
15985,1,1,0,0,0,0,1,0,1,0,0
15986,1,1,1,0,0,0,0,1,1,1,1
15987,0,1,1,1,0,0,0,1,0,0,1
15988,0,1,0,1,0,0,0,1,1,0,1
15989,1,1,0,1,0,1,0,0,0,0,1
15990,0,1,0,1,1,0,1,0,1,1,1
15991,0,0,0,1,1,1,1,0,0,0,0
15992,1,1,0,0,0,1,1,1,1,0,1
15993,1,1,0,1,0,0,0,0,1,0,1
15994,0,1,1,0,1,1,1,0,0,0,0
15995,1,1,1,1,0,0,0,0,1,1,0
15996,1,1,1,1,0,1,1,0,0,1,1
15997,1,0,0,1,1,0,0,0,0,0,1
15998,0,0,1,0,0,1,0,1,1,0,0
15999,0,0,0,0,0,0,1,1,0,1,0
16000,1,0,0,1,0,0,0,0,1,0,0
16001,1,1,0,0,1,0,1,0,0,1,1
16002,0,1,0,0,1,1,1,0,1,0,1
16003,0,1,0,1,0,1,1,1,1,1,1
16004,0,0,0,1,0,0,0,0,0,0,0
16005,0,1,0,1,0,1,1,0,0,1,1
16006,0,1,0,0,0,0,1,0,1,0,0
16007,0,0,0,0,1,1,1,0,0,0,1
16008,0,1,0,0,0,0,0,0,1,1,0
16009,1,0,0,1,1,0,1,1,0,1,0
16010,1,1,1,0,1,1,0,0,1,1,1
16011,1,0,1,0,0,1,1,1,0,0,1
16012,1,1,0,1,0,0,0,0,0,0,1
16013,0,0,0,0,0,0,1,0,0,0,1
16014,0,1,1,1,0,1,0,0,0,0,1
16015,0,1,0,1,0,0,1,0,1,1,1
16016,0,0,0,1,0,0,1,0,1,0,0
16017,1,0,0,1,1,0,1,1,0,1,1
16018,0,1,1,0,0,1,0,1,0,0,0
16019,0,1,0,1,0,0,1,1,1,1,0
16020,1,0,0,0,0,0,0,0,1,1,0
16021,0,1,0,1,0,1,0,0,0,0,0
16022,1,1,1,1,0,0,0,1,0,1,0
16023,1,1,0,1,0,0,1,0,1,0,1
16024,1,1,0,1,0,0,0,0,1,1,1
16025,1,1,1,1,0,0,0,1,1,1,1
16026,1,0,0,0,1,1,0,1,1,1,0
16027,1,1,1,0,1,1,0,0,1,0,0
16028,1,1,0,1,1,0,1,0,0,0,0
16029,1,0,1,0,0,0,0,0,0,1,0
16030,0,1,0,1,0,0,1,0,1,1,1
16031,1,1,0,1,0,0,1,0,0,1,0
16032,1,0,1,1,1,1,0,0,1,1,0
16033,0,1,1,0,0,0,1,0,1,1,0
16034,1,1,1,0,1,0,1,0,1,1,0
16035,0,0,1,1,0,1,1,0,1,0,0
16036,0,1,1,0,0,0,1,1,1,1,1
16037,0,0,0,0,0,1,0,1,0,0,0
16038,0,0,0,0,0,0,0,0,1,1,1
16039,1,0,0,0,0,1,0,0,1,0,0
16040,0,0,0,0,1,1,0,0,0,0,1
16041,0,1,1,1,1,0,1,0,1,0,0
16042,0,1,1,0,1,0,0,0,0,1,1
16043,1,0,0,0,1,1,0,0,1,1,0
16044,0,1,1,0,0,1,1,1,0,1,0
16045,0,1,0,1,0,1,1,0,1,0,1
16046,1,1,1,0,0,0,1,0,0,1,1
16047,0,1,0,1,0,1,0,0,1,1,1
16048,0,0,0,0,1,1,1,0,1,1,0
16049,1,0,0,1,0,1,0,1,1,1,1
16050,0,1,0,0,0,0,0,1,1,0,1
16051,0,0,0,1,0,0,1,0,0,1,1
16052,1,1,0,1,0,1,1,0,0,0,1
16053,1,0,1,0,0,1,1,1,1,1,1
16054,1,0,0,1,1,1,1,1,1,1,1
16055,1,0,0,0,1,1,0,1,0,0,1
16056,1,0,0,0,0,0,0,1,0,1,1
16057,0,1,1,0,1,0,1,0,0,1,0
16058,0,1,1,0,1,0,0,1,0,0,0
16059,1,1,1,1,0,0,1,1,1,0,0
16060,1,0,1,0,1,0,0,0,0,0,1
16061,1,1,0,1,0,1,1,1,1,1,0
16062,0,0,1,1,1,0,0,0,0,0,0
16063,1,1,1,1,0,1,0,1,0,1,0
16064,1,1,1,1,1,0,1,0,1,0,1
16065,0,1,1,1,0,1,1,1,0,0,0
16066,0,0,1,0,1,1,1,1,0,0,0
16067,1,1,1,0,1,1,1,0,1,0,0
16068,1,1,0,1,0,1,1,1,0,0,1
16069,1,0,1,0,1,0,0,0,0,0,1
16070,0,0,1,0,1,0,1,1,0,1,1
16071,1,0,0,1,1,1,1,1,0,0,1
16072,1,0,1,0,1,0,1,0,0,0,0
16073,1,0,1,1,1,0,0,0,1,0,0
16074,0,1,1,1,1,1,1,1,0,0,0
16075,0,1,1,1,1,1,1,0,1,0,0
16076,1,1,0,1,1,0,1,0,0,0,1
16077,0,0,0,1,0,0,1,0,1,1,1
16078,0,0,0,1,0,1,1,1,0,0,0
16079,1,0,1,0,0,0,1,1,1,0,0
16080,1,0,0,1,1,1,1,0,0,0,0
16081,0,1,0,0,0,1,0,0,0,1,0
16082,1,0,1,1,1,1,1,0,1,1,1
16083,1,0,0,1,0,0,1,0,0,1,1
16084,1,1,0,1,1,1,0,0,0,0,0
16085,0,0,0,1,0,1,1,0,1,1,0
16086,1,0,1,1,0,0,0,0,0,0,1
16087,0,1,1,1,0,1,1,1,1,1,1
16088,0,1,1,1,0,1,1,1,0,0,1
16089,1,0,0,1,0,1,0,0,1,1,0
16090,0,0,0,1,1,0,1,1,0,0,0
16091,0,0,0,0,1,1,1,1,0,0,1
16092,1,0,0,0,0,0,1,1,0,0,0
16093,0,0,1,0,1,0,0,1,1,1,0
16094,1,1,1,0,1,0,1,1,0,1,1
16095,1,0,1,1,0,0,0,1,1,1,0
16096,0,0,0,0,1,0,0,0,0,1,1
16097,0,1,1,1,0,0,0,0,0,1,1
16098,1,1,0,1,0,0,0,0,0,0,0
16099,1,0,0,0,0,1,1,0,1,0,0
16100,0,0,1,0,1,1,1,0,0,0,1
16101,1,1,0,0,1,1,0,1,0,0,1
16102,0,1,1,1,1,0,0,0,0,1,0
16103,1,0,1,1,0,0,0,0,1,1,0
16104,0,1,1,0,1,1,1,0,0,0,1
16105,0,0,0,0,1,1,1,1,1,1,1
16106,0,0,1,0,0,0,1,0,0,0,1
16107,1,0,1,0,1,0,1,0,0,1,1
16108,1,1,0,0,1,1,1,1,1,0,1
16109,0,0,0,0,0,0,1,0,1,1,0
16110,1,0,0,1,1,1,1,1,0,0,0
16111,1,1,1,0,0,0,1,0,0,1,1
16112,0,1,1,0,0,0,1,0,0,0,0
16113,0,1,0,0,0,0,0,0,1,0,0
16114,0,0,1,1,1,1,1,1,1,0,0
16115,1,1,1,1,0,1,0,1,0,0,1
16116,0,1,1,1,1,0,1,0,0,1,1
16117,0,0,1,1,0,0,1,0,1,1,0
16118,1,0,1,0,1,0,1,1,1,0,1
16119,1,1,0,1,0,1,1,1,0,0,1
16120,0,1,1,1,0,0,1,1,0,1,0
16121,1,0,0,0,0,1,0,0,1,1,0
16122,0,1,0,1,1,0,0,1,1,1,1
16123,0,1,0,1,0,1,1,0,1,1,1
16124,0,0,1,0,1,1,0,1,0,0,1
16125,1,1,0,0,1,1,1,1,0,0,0
16126,0,0,0,1,0,0,1,0,1,1,1
16127,1,0,0,1,0,1,0,0,0,0,0
16128,0,1,0,0,0,1,0,0,1,0,0
16129,1,0,0,0,0,1,0,0,1,1,1
16130,1,0,0,0,1,1,0,1,0,0,0
16131,1,0,0,1,0,0,1,1,1,1,0
16132,0,0,0,1,1,0,1,0,0,1,0
16133,0,1,0,0,1,1,1,0,1,1,0
16134,0,1,0,0,0,1,1,0,0,1,0
16135,0,0,1,1,1,1,0,1,0,1,1
16136,0,0,0,1,1,1,0,0,1,0,0
16137,0,0,1,0,0,0,1,0,0,1,0
16138,1,0,1,0,1,1,0,1,0,1,1
16139,1,0,0,0,1,1,1,0,1,1,1
16140,1,0,0,1,1,0,0,0,0,0,1
16141,1,1,1,0,0,0,1,1,0,1,0
16142,0,0,1,0,1,1,1,1,1,1,1
16143,1,1,0,0,1,1,0,1,1,0,1
16144,0,1,0,1,1,1,1,1,0,1,0
16145,1,1,0,0,1,1,0,0,1,1,1
16146,1,1,1,0,1,0,0,1,0,0,1
16147,1,0,1,0,0,0,0,1,1,1,1
16148,0,0,0,0,1,0,1,1,1,1,1
16149,0,0,1,0,0,1,1,1,1,1,0
16150,0,0,0,1,1,1,1,0,1,1,0
16151,1,1,1,0,1,0,0,0,0,0,0
16152,0,1,1,1,1,1,0,0,1,1,0
16153,1,0,1,1,1,0,1,0,1,0,1
16154,0,1,0,0,0,0,1,0,0,1,1
16155,0,1,0,0,0,1,1,1,1,1,0
16156,0,0,0,0,1,1,1,0,1,1,1
16157,0,0,0,0,0,1,1,1,1,1,0
16158,1,1,1,0,0,1,0,0,1,1,1
16159,0,0,1,1,1,0,0,1,1,0,0
16160,1,0,1,1,0,0,1,1,0,1,1
16161,1,1,1,1,1,1,0,0,1,0,0
16162,0,0,1,1,1,1,0,0,0,0,1
16163,0,1,0,1,1,1,1,0,1,0,0
16164,0,0,1,0,1,1,0,0,0,0,1
16165,1,0,1,0,1,1,0,0,0,0,0
16166,1,1,0,0,0,1,0,1,0,0,1
16167,1,1,0,0,1,0,1,1,1,1,1
16168,1,1,0,1,0,0,0,0,1,0,1
16169,0,0,0,0,0,1,1,0,1,0,1
16170,0,1,0,1,0,0,0,1,0,0,1
16171,0,1,1,0,1,1,1,1,1,0,0
16172,1,0,1,0,0,0,1,1,1,1,0
16173,0,0,1,1,0,1,1,0,0,0,0
16174,1,0,0,1,0,1,1,1,0,0,0
16175,1,0,0,0,1,0,0,0,1,1,1
16176,1,1,1,0,1,1,1,1,1,0,0
16177,1,1,0,0,0,1,0,0,0,0,1
16178,0,0,1,1,1,0,0,0,1,0,0
16179,1,0,0,0,0,0,0,1,1,1,1
16180,1,1,1,0,1,0,0,1,1,1,0
